Order_date_SK,orderDate,Year,Quarter,Month,Week,FiscalYear,FiscalQuarter,FiscalMonth,FiscalWeek
63586,4/25/2009,2009,2,4,17,2010,1,1,29
63587,5/6/2009,2009,2,5,19,2010,1,2,31
63588,9/3/2006,2006,3,9,36,2007,2,6,48
63589,9/3/2006,2006,3,9,36,2007,2,6,48
63590,9/11/2006,2006,3,9,37,2007,2,6,49
63591,8/26/2006,2006,3,8,34,2007,2,5,46
63592,8/26/2006,2006,3,8,34,2007,2,5,46
63593,9/2/2006,2006,3,9,35,2007,2,6,47
63594,8/28/2006,2006,3,8,35,2007,2,5,47
63595,9/13/2006,2006,3,9,37,2007,2,6,49
63596,9/13/2006,2006,3,9,37,2007,2,6,49
63597,9/12/2006,2006,3,9,37,2007,2,6,49
63598,9/10/2006,2006,3,9,37,2007,2,6,49
63599,9/14/2006,2006,3,9,37,2007,2,6,49
63600,8/27/2006,2006,3,8,35,2007,2,5,47
63601,8/27/2006,2006,3,8,35,2007,2,5,47
63602,10/27/2007,2007,4,10,43,2008,3,7,55
63603,3/30/2007,2007,1,3,13,2007,4,12,25
63604,3/30/2007,2007,1,3,13,2007,4,12,25
63605,7/20/2010,2010,3,7,30,2011,2,4,42
63606,7/20/2010,2010,3,7,30,2011,2,4,42
63607,7/21/2010,2010,3,7,30,2011,2,4,42
63608,7/21/2010,2010,3,7,30,2011,2,4,42
63609,7/20/2010,2010,3,7,30,2011,2,4,42
63610,6/16/2008,2008,2,6,25,2009,1,3,37
63611,8/12/2010,2010,3,8,33,2011,2,5,45
63612,8/12/2010,2010,3,8,33,2011,2,5,45
63613,8/10/2010,2010,3,8,33,2011,2,5,45
63614,8/10/2010,2010,3,8,33,2011,2,5,45
63615,7/29/2010,2010,3,7,31,2011,2,4,43
63616,2/18/2009,2009,1,2,8,2009,4,11,48
63617,9/6/2006,2006,3,9,36,2007,2,6,48
63618,9/6/2006,2006,3,9,36,2007,2,6,48
63619,2/16/2009,2009,1,2,8,2009,4,11,48
63620,11/19/2009,2009,4,11,47,2010,3,8,59
63621,11/19/2009,2009,4,11,47,2010,3,8,59
63622,3/6/2009,2009,1,3,10,2009,4,12,50
63623,3/5/2009,2009,1,3,10,2009,4,12,50
63624,3/1/2009,2009,1,3,10,2009,4,12,50
63625,2/19/2009,2009,1,2,8,2009,4,11,48
63626,2/19/2009,2009,1,2,8,2009,4,11,48
63627,2/19/2009,2009,1,2,8,2009,4,11,48
63628,9/23/2006,2006,3,9,38,2007,2,6,50
63629,9/23/2006,2006,3,9,38,2007,2,6,50
63630,9/23/2006,2006,3,9,38,2007,2,6,50
63631,9/23/2006,2006,3,9,38,2007,2,6,50
63632,9/23/2006,2006,3,9,38,2007,2,6,50
63633,9/2/2006,2006,3,9,35,2007,2,6,47
63634,9/2/2006,2006,3,9,35,2007,2,6,47
63635,9/4/2006,2006,3,9,36,2007,2,6,48
63636,4/17/2009,2009,2,4,16,2010,1,1,28
63637,11/25/2005,2005,4,11,48,2006,3,8,60
63638,8/15/2006,2006,3,8,33,2007,2,5,45
63639,3/12/2008,2008,1,3,11,2008,4,12,51
63640,3/12/2008,2008,1,3,11,2008,4,12,51
63641,3/19/2008,2008,1,3,12,2008,4,12,24
63642,3/19/2008,2008,1,3,12,2008,4,12,24
63643,3/6/2008,2008,1,3,10,2008,4,12,50
63644,3/24/2008,2008,1,3,13,2008,4,12,25
63645,3/19/2008,2008,1,3,12,2008,4,12,24
63646,3/19/2008,2008,1,3,12,2008,4,12,24
63647,4/3/2008,2008,2,4,14,2009,1,1,26
63648,4/3/2008,2008,2,4,14,2009,1,1,26
63649,4/8/2008,2008,2,4,15,2009,1,1,27
63650,4/8/2008,2008,2,4,15,2009,1,1,27
63651,1/21/2009,2009,1,1,4,2009,4,10,44
63652,1/21/2009,2009,1,1,4,2009,4,10,44
63653,2/8/2009,2009,1,2,7,2009,4,11,47
63654,2/15/2009,2009,1,2,8,2009,4,11,48
63655,2/15/2009,2009,1,2,8,2009,4,11,48
63656,2/9/2009,2009,1,2,7,2009,4,11,47
63657,2/4/2009,2009,1,2,6,2009,4,11,46
63658,1/24/2009,2009,1,1,4,2009,4,10,44
63659,1/28/2009,2009,1,1,5,2009,4,10,45
63660,4/5/2008,2008,2,4,14,2009,1,1,26
63661,4/5/2008,2008,2,4,14,2009,1,1,26
63662,4/11/2008,2008,2,4,15,2009,1,1,27
63663,3/27/2008,2008,1,3,13,2008,4,12,25
63664,3/18/2008,2008,1,3,12,2008,4,12,24
63665,4/6/2008,2008,2,4,15,2009,1,1,27
63666,4/6/2008,2008,2,4,15,2009,1,1,27
63667,3/22/2008,2008,1,3,12,2008,4,12,24
63668,3/22/2008,2008,1,3,12,2008,4,12,24
63669,3/26/2008,2008,1,3,13,2008,4,12,25
63670,3/26/2008,2008,1,3,13,2008,4,12,25
63671,4/10/2008,2008,2,4,15,2009,1,1,27
63672,9/6/2008,2008,3,9,36,2009,2,6,48
63673,10/20/2007,2007,4,10,42,2008,3,7,54
63674,10/20/2007,2007,4,10,42,2008,3,7,54
63675,10/20/2007,2007,4,10,42,2008,3,7,54
63676,8/9/2008,2008,3,8,32,2009,2,5,44
63677,1/29/2007,2007,1,1,5,2007,4,10,45
63678,2/10/2005,2005,1,2,7,2005,4,11,47
63679,3/5/2005,2005,1,3,10,2005,4,12,50
63680,11/13/2007,2007,4,11,46,2008,3,8,58
63681,11/13/2007,2007,4,11,46,2008,3,8,58
63682,11/13/2007,2007,4,11,46,2008,3,8,58
63683,11/13/2007,2007,4,11,46,2008,3,8,58
63684,11/26/2007,2007,4,11,48,2008,3,8,60
63685,12/9/2007,2007,4,12,50,2008,3,9,62
63686,2/21/2005,2005,1,2,9,2005,4,11,49
63687,2/22/2005,2005,1,2,9,2005,4,11,49
63688,2/23/2005,2005,1,2,9,2005,4,11,49
63689,2/25/2005,2005,1,2,9,2005,4,11,49
63690,2/25/2005,2005,1,2,9,2005,4,11,49
63691,2/3/2005,2005,1,2,6,2005,4,11,46
63692,3/8/2009,2009,1,3,11,2009,4,12,51
63693,3/8/2009,2009,1,3,11,2009,4,12,51
63694,3/8/2009,2009,1,3,11,2009,4,12,51
63695,2/26/2009,2009,1,2,9,2009,4,11,49
63696,3/7/2009,2009,1,3,10,2009,4,12,50
63697,3/7/2009,2009,1,3,10,2009,4,12,50
63698,3/7/2009,2009,1,3,10,2009,4,12,50
63699,3/7/2009,2009,1,3,10,2009,4,12,50
63700,4/14/2005,2005,2,4,16,2006,1,1,28
63701,4/14/2005,2005,2,4,16,2006,1,1,28
63702,4/14/2005,2005,2,4,16,2006,1,1,28
63703,3/25/2009,2009,1,3,13,2009,4,12,25
63704,3/19/2009,2009,1,3,12,2009,4,12,24
63705,2/27/2009,2009,1,2,9,2009,4,11,49
63706,3/17/2009,2009,1,3,12,2009,4,12,24
63707,8/1/2006,2006,3,8,31,2007,2,5,43
63708,3/14/2009,2009,1,3,11,2009,4,12,51
63709,3/14/2009,2009,1,3,11,2009,4,12,51
63710,3/14/2009,2009,1,3,11,2009,4,12,51
63711,8/16/2008,2008,3,8,33,2009,2,5,45
63712,8/16/2008,2008,3,8,33,2009,2,5,45
63713,4/2/2007,2007,2,4,14,2008,1,1,26
63714,1/30/2008,2008,1,1,5,2008,4,10,45
63715,1/30/2008,2008,1,1,5,2008,4,10,45
63716,1/30/2008,2008,1,1,5,2008,4,10,45
63717,10/8/2009,2009,4,10,41,2010,3,7,53
63718,5/4/2008,2008,2,5,19,2009,1,2,31
63719,5/4/2008,2008,2,5,19,2009,1,2,31
63720,5/1/2008,2008,2,5,18,2009,1,2,30
63721,8/15/2005,2005,3,8,34,2006,2,5,46
63722,6/20/2006,2006,2,6,25,2007,1,3,37
63723,6/20/2006,2006,2,6,25,2007,1,3,37
63724,6/20/2006,2006,2,6,25,2007,1,3,37
63725,5/16/2008,2008,2,5,20,2009,1,2,32
63726,2/23/2005,2005,1,2,9,2005,4,11,49
63727,2/3/2005,2005,1,2,6,2005,4,11,46
63728,3/2/2005,2005,1,3,10,2005,4,12,50
63729,3/2/2005,2005,1,3,10,2005,4,12,50
63730,2/11/2005,2005,1,2,7,2005,4,11,47
63731,2/9/2005,2005,1,2,7,2005,4,11,47
63732,4/25/2008,2008,2,4,17,2009,1,1,29
63733,5/25/2008,2008,2,5,22,2009,1,2,34
63734,11/29/2006,2006,4,11,48,2007,3,8,60
63735,11/16/2006,2006,4,11,46,2007,3,8,58
63736,9/4/2008,2008,3,9,36,2009,2,6,48
63737,12/1/2006,2006,4,12,48,2007,3,9,60
63738,8/15/2009,2009,3,8,33,2010,2,5,45
63739,8/15/2009,2009,3,8,33,2010,2,5,45
63740,12/2/2006,2006,4,12,48,2007,3,9,60
63741,12/2/2006,2006,4,12,48,2007,3,9,60
63742,6/21/2010,2010,2,6,26,2011,1,3,38
63743,6/21/2010,2010,2,6,26,2011,1,3,38
63744,6/15/2008,2008,2,6,25,2009,1,3,37
63745,12/25/2007,2007,4,12,52,2008,3,9,64
63746,12/25/2007,2007,4,12,52,2008,3,9,64
63747,12/25/2007,2007,4,12,52,2008,3,9,64
63748,9/30/2008,2008,3,9,40,2009,2,6,52
63749,7/19/2007,2007,3,7,29,2008,2,4,41
63750,7/19/2007,2007,3,7,29,2008,2,4,41
63751,7/19/2007,2007,3,7,29,2008,2,4,41
63752,2/2/2009,2009,1,2,6,2009,4,11,46
63753,10/9/2009,2009,4,10,41,2010,3,7,53
63754,10/1/2009,2009,4,10,40,2010,3,7,52
63755,10/1/2009,2009,4,10,40,2010,3,7,52
63756,9/11/2009,2009,3,9,37,2010,2,6,49
63757,9/11/2009,2009,3,9,37,2010,2,6,49
63758,9/30/2008,2008,3,9,40,2009,2,6,52
63759,9/30/2008,2008,3,9,40,2009,2,6,52
63760,9/30/2008,2008,3,9,40,2009,2,6,52
63761,8/7/2008,2008,3,8,32,2009,2,5,44
63762,5/25/2010,2010,2,5,22,2011,1,2,34
63763,5/22/2010,2010,2,5,21,2011,1,2,33
63764,5/22/2010,2010,2,5,21,2011,1,2,33
63765,5/8/2010,2010,2,5,19,2011,1,2,31
63766,7/16/2007,2007,3,7,29,2008,2,4,41
63767,7/16/2007,2007,3,7,29,2008,2,4,41
63768,7/16/2007,2007,3,7,29,2008,2,4,41
63769,7/16/2007,2007,3,7,29,2008,2,4,41
63770,5/11/2010,2010,2,5,20,2011,1,2,32
63771,5/19/2010,2010,2,5,21,2011,1,2,33
63772,4/25/2010,2010,2,4,18,2011,1,1,30
63773,5/19/2010,2010,2,5,21,2011,1,2,33
63774,7/24/2010,2010,3,7,30,2011,2,4,42
63775,7/24/2010,2010,3,7,30,2011,2,4,42
63776,8/8/2010,2010,3,8,33,2011,2,5,45
63777,8/8/2010,2010,3,8,33,2011,2,5,45
63778,8/7/2010,2010,3,8,32,2011,2,5,44
63779,8/2/2010,2010,3,8,32,2011,2,5,44
63780,8/2/2010,2010,3,8,32,2011,2,5,44
63781,8/2/2010,2010,3,8,32,2011,2,5,44
63782,7/13/2010,2010,3,7,29,2011,2,4,41
63783,3/24/2010,2010,1,3,13,2010,4,12,25
63784,12/19/2008,2008,4,12,51,2009,3,9,63
63785,12/19/2008,2008,4,12,51,2009,3,9,63
63786,1/22/2007,2007,1,1,4,2007,4,10,44
63787,1/22/2007,2007,1,1,4,2007,4,10,44
63788,1/22/2007,2007,1,1,4,2007,4,10,44
63789,1/27/2007,2007,1,1,4,2007,4,10,44
63790,9/9/2005,2005,3,9,37,2006,2,6,49
63791,9/9/2005,2005,3,9,37,2006,2,6,49
63792,12/4/2006,2006,4,12,49,2007,3,9,61
63793,7/14/2009,2009,3,7,29,2010,2,4,41
63794,7/14/2009,2009,3,7,29,2010,2,4,41
63795,8/23/2009,2009,3,8,35,2010,2,5,47
63796,8/23/2009,2009,3,8,35,2010,2,5,47
63797,8/19/2009,2009,3,8,34,2010,2,5,46
63798,8/4/2009,2009,3,8,32,2010,2,5,44
63799,2/21/2008,2008,1,2,8,2008,4,11,48
63800,2/21/2008,2008,1,2,8,2008,4,11,48
63801,2/21/2008,2008,1,2,8,2008,4,11,48
63802,2/20/2008,2008,1,2,8,2008,4,11,48
63803,2/20/2008,2008,1,2,8,2008,4,11,48
63804,7/31/2009,2009,3,7,31,2010,2,4,43
63805,2/12/2008,2008,1,2,7,2008,4,11,47
63806,2/12/2008,2008,1,2,7,2008,4,11,47
63807,3/4/2008,2008,1,3,10,2008,4,12,50
63808,2/16/2008,2008,1,2,7,2008,4,11,47
63809,2/16/2008,2008,1,2,7,2008,4,11,47
63810,8/21/2009,2009,3,8,34,2010,2,5,46
63811,2/7/2008,2008,1,2,6,2008,4,11,46
63812,2/7/2008,2008,1,2,6,2008,4,11,46
63813,2/18/2008,2008,1,2,8,2008,4,11,48
63814,5/20/2006,2006,2,5,20,2007,1,2,32
63815,5/2/2006,2006,2,5,18,2007,1,2,30
63816,5/2/2006,2006,2,5,18,2007,1,2,30
63817,5/2/2006,2006,2,5,18,2007,1,2,30
63818,5/2/2006,2006,2,5,18,2007,1,2,30
63819,5/10/2006,2006,2,5,19,2007,1,2,31
63820,5/10/2006,2006,2,5,19,2007,1,2,31
63821,5/10/2006,2006,2,5,19,2007,1,2,31
63822,5/2/2006,2006,2,5,18,2007,1,2,30
63823,5/2/2006,2006,2,5,18,2007,1,2,30
63824,5/2/2006,2006,2,5,18,2007,1,2,30
63825,11/16/2005,2005,4,11,47,2006,3,8,59
63826,11/16/2005,2005,4,11,47,2006,3,8,59
63827,11/16/2005,2005,4,11,47,2006,3,8,59
63828,11/16/2005,2005,4,11,47,2006,3,8,59
63829,11/5/2007,2007,4,11,45,2008,3,8,57
63830,5/3/2006,2006,2,5,18,2007,1,2,30
63831,11/1/2007,2007,4,11,44,2008,3,8,56
63832,5/26/2007,2007,2,5,21,2008,1,2,33
63833,7/10/2009,2009,3,7,28,2010,2,4,40
63834,7/31/2009,2009,3,7,31,2010,2,4,43
63835,7/11/2009,2009,3,7,28,2010,2,4,40
63836,7/25/2009,2009,3,7,30,2010,2,4,42
63837,7/25/2009,2009,3,7,30,2010,2,4,42
63838,8/1/2009,2009,3,8,31,2010,2,5,43
63839,8/1/2009,2009,3,8,31,2010,2,5,43
63840,5/30/2008,2008,2,5,22,2009,1,2,34
63841,11/21/2007,2007,4,11,47,2008,3,8,59
63842,11/21/2007,2007,4,11,47,2008,3,8,59
63843,11/22/2005,2005,4,11,48,2006,3,8,60
63844,11/21/2005,2005,4,11,48,2006,3,8,60
63845,11/21/2005,2005,4,11,48,2006,3,8,60
63846,11/17/2007,2007,4,11,46,2008,3,8,58
63847,11/17/2007,2007,4,11,46,2008,3,8,58
63848,12/16/2007,2007,4,12,51,2008,3,9,63
63849,12/26/2007,2007,4,12,52,2008,3,9,64
63850,12/22/2007,2007,4,12,51,2008,3,9,63
63851,12/22/2007,2007,4,12,51,2008,3,9,63
63852,12/22/2007,2007,4,12,51,2008,3,9,63
63853,12/22/2007,2007,4,12,51,2008,3,9,63
63854,12/22/2007,2007,4,12,51,2008,3,9,63
63855,12/3/2007,2007,4,12,49,2008,3,9,61
63856,12/3/2007,2007,4,12,49,2008,3,9,61
63857,12/3/2007,2007,4,12,49,2008,3,9,61
63858,1/22/2006,2006,1,1,4,2006,4,10,44
63859,1/22/2006,2006,1,1,4,2006,4,10,44
63860,1/22/2006,2006,1,1,4,2006,4,10,44
63861,12/14/2007,2007,4,12,50,2008,3,9,62
63862,5/23/2005,2005,2,5,22,2006,1,2,34
63863,5/23/2005,2005,2,5,22,2006,1,2,34
63864,5/12/2005,2005,2,5,20,2006,1,2,32
63865,5/12/2005,2005,2,5,20,2006,1,2,32
63866,5/18/2005,2005,2,5,21,2006,1,2,33
63867,5/30/2005,2005,2,5,23,2006,1,2,35
63868,5/30/2005,2005,2,5,23,2006,1,2,35
63869,5/22/2005,2005,2,5,22,2006,1,2,34
63870,6/1/2005,2005,2,6,23,2006,1,3,35
63871,6/1/2005,2005,2,6,23,2006,1,3,35
63872,6/9/2005,2005,2,6,24,2006,1,3,36
63873,1/31/2008,2008,1,1,5,2008,4,10,45
63874,10/26/2005,2005,4,10,44,2006,3,7,56
63875,10/26/2005,2005,4,10,44,2006,3,7,56
63876,10/26/2005,2005,4,10,44,2006,3,7,56
63877,4/19/2006,2006,2,4,16,2007,1,1,28
63878,1/23/2008,2008,1,1,4,2008,4,10,44
63879,1/23/2008,2008,1,1,4,2008,4,10,44
63880,1/23/2008,2008,1,1,4,2008,4,10,44
63881,7/3/2009,2009,3,7,27,2010,2,4,39
63882,7/3/2009,2009,3,7,27,2010,2,4,39
63883,7/24/2006,2006,3,7,30,2007,2,4,42
63884,4/1/2006,2006,2,4,13,2007,1,1,25
63885,4/1/2006,2006,2,4,13,2007,1,1,25
63886,4/1/2006,2006,2,4,13,2007,1,1,25
63887,4/6/2006,2006,2,4,14,2007,1,1,26
63888,4/6/2006,2006,2,4,14,2007,1,1,26
63889,4/6/2006,2006,2,4,14,2007,1,1,26
63890,4/21/2006,2006,2,4,16,2007,1,1,28
63891,4/21/2006,2006,2,4,16,2007,1,1,28
63892,4/11/2006,2006,2,4,15,2007,1,1,27
63893,4/15/2006,2006,2,4,15,2007,1,1,27
63894,4/13/2006,2006,2,4,15,2007,1,1,27
63895,1/14/2008,2008,1,1,3,2008,4,10,43
63896,2/19/2007,2007,1,2,8,2007,4,11,48
63897,9/2/2010,2010,3,9,36,2011,2,6,48
63898,9/2/2010,2010,3,9,36,2011,2,6,48
63899,7/13/2010,2010,3,7,29,2011,2,4,41
63900,7/13/2010,2010,3,7,29,2011,2,4,41
63901,9/20/2009,2009,3,9,39,2010,2,6,51
63902,9/20/2009,2009,3,9,39,2010,2,6,51
63903,9/12/2009,2009,3,9,37,2010,2,6,49
63904,8/26/2009,2009,3,8,35,2010,2,5,47
63905,8/26/2009,2009,3,8,35,2010,2,5,47
63906,8/26/2009,2009,3,8,35,2010,2,5,47
63907,8/26/2009,2009,3,8,35,2010,2,5,47
63908,9/7/2009,2009,3,9,37,2010,2,6,49
63909,9/7/2009,2009,3,9,37,2010,2,6,49
63910,9/8/2009,2009,3,9,37,2010,2,6,49
63911,9/8/2009,2009,3,9,37,2010,2,6,49
63912,8/29/2009,2009,3,8,35,2010,2,5,47
63913,8/24/2009,2009,3,8,35,2010,2,5,47
63914,9/1/2009,2009,3,9,36,2010,2,6,48
63915,1/9/2010,2010,1,1,2,2010,4,10,42
63916,1/4/2010,2010,1,1,2,2010,4,10,42
63917,12/27/2009,2009,4,12,1,2010,3,9,41
63918,12/27/2009,2009,4,12,1,2010,3,9,41
63919,1/18/2010,2010,1,1,4,2010,4,10,44
63920,1/18/2010,2010,1,1,4,2010,4,10,44
63921,1/18/2010,2010,1,1,4,2010,4,10,44
63922,1/18/2010,2010,1,1,4,2010,4,10,44
63923,12/25/2009,2009,4,12,52,2010,3,9,64
63924,12/30/2009,2009,4,12,1,2010,3,9,41
63925,12/30/2009,2009,4,12,1,2010,3,9,41
63926,1/4/2010,2010,1,1,2,2010,4,10,42
63927,1/18/2010,2010,1,1,4,2010,4,10,44
63928,8/28/2009,2009,3,8,35,2010,2,5,47
63929,8/28/2009,2009,3,8,35,2010,2,5,47
63930,12/13/2007,2007,4,12,50,2008,3,9,62
63931,12/13/2007,2007,4,12,50,2008,3,9,62
63932,11/27/2008,2008,4,11,48,2009,3,8,60
63933,7/2/2009,2009,3,7,27,2010,2,4,39
63934,7/2/2009,2009,3,7,27,2010,2,4,39
63935,7/2/2009,2009,3,7,27,2010,2,4,39
63936,3/29/2006,2006,1,3,13,2006,4,12,25
63937,4/10/2006,2006,2,4,15,2007,1,1,27
63938,4/14/2006,2006,2,4,15,2007,1,1,27
63939,4/16/2006,2006,2,4,16,2007,1,1,28
63940,3/24/2006,2006,1,3,12,2006,4,12,24
63941,3/24/2006,2006,1,3,12,2006,4,12,24
63942,4/14/2006,2006,2,4,15,2007,1,1,27
63943,4/14/2006,2006,2,4,15,2007,1,1,27
63944,4/14/2006,2006,2,4,15,2007,1,1,27
63945,12/23/2007,2007,4,12,52,2008,3,9,64
63946,12/23/2007,2007,4,12,52,2008,3,9,64
63947,5/24/2007,2007,2,5,21,2008,1,2,33
63948,4/30/2007,2007,2,4,18,2008,1,1,30
63949,5/6/2007,2007,2,5,19,2008,1,2,31
63950,6/14/2009,2009,2,6,25,2010,1,3,37
63951,6/14/2009,2009,2,6,25,2010,1,3,37
63952,12/2/2007,2007,4,12,49,2008,3,9,61
63953,12/4/2007,2007,4,12,49,2008,3,9,61
63954,12/12/2007,2007,4,12,50,2008,3,9,62
63955,12/12/2007,2007,4,12,50,2008,3,9,62
63956,3/1/2010,2010,1,3,10,2010,4,12,50
63957,3/9/2010,2010,1,3,11,2010,4,12,51
63958,8/5/2006,2006,3,8,31,2007,2,5,43
63959,1/1/2008,2008,1,1,1,2008,4,10,41
63960,1/1/2008,2008,1,1,1,2008,4,10,41
63961,4/9/2010,2010,2,4,15,2011,1,1,27
63962,3/31/2010,2010,1,3,14,2010,4,12,26
63963,4/8/2010,2010,2,4,15,2011,1,1,27
63964,4/8/2010,2010,2,4,15,2011,1,1,27
63965,4/8/2010,2010,2,4,15,2011,1,1,27
63966,4/1/2010,2010,2,4,14,2011,1,1,26
63967,3/19/2010,2010,1,3,12,2010,4,12,24
63968,4/1/2010,2010,2,4,14,2011,1,1,26
63969,4/1/2010,2010,2,4,14,2011,1,1,26
63970,4/6/2010,2010,2,4,15,2011,1,1,27
63971,4/6/2010,2010,2,4,15,2011,1,1,27
63972,4/19/2008,2008,2,4,16,2009,1,1,28
63973,4/19/2008,2008,2,4,16,2009,1,1,28
63974,5/10/2008,2008,2,5,19,2009,1,2,31
63975,5/10/2008,2008,2,5,19,2009,1,2,31
63976,5/10/2008,2008,2,5,19,2009,1,2,31
63977,4/27/2008,2008,2,4,18,2009,1,1,30
63978,4/17/2010,2010,2,4,16,2011,1,1,28
63979,4/17/2010,2010,2,4,16,2011,1,1,28
63980,4/1/2010,2010,2,4,14,2011,1,1,26
63981,6/18/2006,2006,2,6,25,2007,1,3,37
63982,6/20/2006,2006,2,6,25,2007,1,3,37
63983,6/20/2006,2006,2,6,25,2007,1,3,37
63984,9/15/2009,2009,3,9,38,2010,2,6,50
63985,6/13/2006,2006,2,6,24,2007,1,3,36
63986,9/12/2009,2009,3,9,37,2010,2,6,49
63987,9/10/2009,2009,3,9,37,2010,2,6,49
63988,9/30/2009,2009,3,9,40,2010,2,6,52
63989,9/21/2009,2009,3,9,39,2010,2,6,51
63990,10/1/2009,2009,4,10,40,2010,3,7,52
63991,1/3/2008,2008,1,1,1,2008,4,10,41
63992,1/3/2008,2008,1,1,1,2008,4,10,41
63993,1/3/2008,2008,1,1,1,2008,4,10,41
63994,1/3/2008,2008,1,1,1,2008,4,10,41
63995,9/15/2009,2009,3,9,38,2010,2,6,50
63996,1/6/2008,2008,1,1,2,2008,4,10,42
63997,1/6/2008,2008,1,1,2,2008,4,10,42
63998,7/27/2007,2007,3,7,30,2008,2,4,42
63999,7/2/2007,2007,3,7,27,2008,2,4,39
64000,11/8/2007,2007,4,11,45,2008,3,8,57
64001,1/15/2007,2007,1,1,3,2007,4,10,43
64002,1/15/2007,2007,1,1,3,2007,4,10,43
64003,10/5/2008,2008,4,10,41,2009,3,7,53
64004,10/13/2008,2008,4,10,42,2009,3,7,54
64005,1/3/2009,2009,1,1,1,2009,4,10,41
64006,1/3/2009,2009,1,1,1,2009,4,10,41
64007,1/3/2009,2009,1,1,1,2009,4,10,41
64008,12/14/2008,2008,4,12,51,2009,3,9,63
64009,12/14/2008,2008,4,12,51,2009,3,9,63
64010,12/29/2008,2008,4,12,1,2009,3,9,41
64011,12/29/2008,2008,4,12,1,2009,3,9,41
64012,12/29/2008,2008,4,12,1,2009,3,9,41
64013,1/11/2009,2009,1,1,3,2009,4,10,43
64014,12/23/2008,2008,4,12,52,2009,3,9,64
64015,12/21/2008,2008,4,12,52,2009,3,9,64
64016,12/21/2008,2008,4,12,52,2009,3,9,64
64017,12/22/2008,2008,4,12,52,2009,3,9,64
64018,12/22/2008,2008,4,12,52,2009,3,9,64
64019,12/28/2008,2008,4,12,1,2009,3,9,41
64020,10/2/2005,2005,4,10,41,2006,3,7,53
64021,6/12/2007,2007,2,6,24,2008,1,3,36
64022,6/12/2007,2007,2,6,24,2008,1,3,36
64023,8/20/2008,2008,3,8,34,2009,2,5,46
64024,8/20/2008,2008,3,8,34,2009,2,5,46
64025,8/20/2008,2008,3,8,34,2009,2,5,46
64026,1/31/2005,2005,1,1,6,2005,4,10,46
64027,5/23/2010,2010,2,5,22,2011,1,2,34
64028,5/15/2010,2010,2,5,20,2011,1,2,32
64029,5/15/2010,2010,2,5,20,2011,1,2,32
64030,5/15/2010,2010,2,5,20,2011,1,2,32
64031,5/1/2010,2010,2,5,18,2011,1,2,30
64032,5/1/2010,2010,2,5,18,2011,1,2,30
64033,4/27/2010,2010,2,4,18,2011,1,1,30
64034,4/27/2010,2010,2,4,18,2011,1,1,30
64035,10/14/2005,2005,4,10,42,2006,3,7,54
64036,10/14/2005,2005,4,10,42,2006,3,7,54
64037,10/14/2005,2005,4,10,42,2006,3,7,54
64038,10/14/2005,2005,4,10,42,2006,3,7,54
64039,10/9/2005,2005,4,10,42,2006,3,7,54
64040,10/9/2005,2005,4,10,42,2006,3,7,54
64041,5/28/2010,2010,2,5,22,2011,1,2,34
64042,5/28/2010,2010,2,5,22,2011,1,2,34
64043,5/28/2010,2010,2,5,22,2011,1,2,34
64044,5/28/2010,2010,2,5,22,2011,1,2,34
64045,9/23/2005,2005,3,9,39,2006,2,6,51
64046,2/27/2005,2005,1,2,10,2005,4,11,50
64047,12/11/2004,2004,4,12,50,2005,3,9,62
64048,12/21/2004,2004,4,12,52,2005,3,9,64
64049,12/21/2004,2004,4,12,52,2005,3,9,64
64050,12/21/2004,2004,4,12,52,2005,3,9,64
64051,6/2/2008,2008,2,6,23,2009,1,3,35
64052,12/20/2009,2009,4,12,52,2010,3,9,64
64053,12/12/2004,2004,4,12,51,2005,3,9,63
64054,12/27/2004,2004,4,12,1,2005,3,9,41
64055,10/26/2007,2007,4,10,43,2008,3,7,55
64056,10/26/2007,2007,4,10,43,2008,3,7,55
64057,10/30/2007,2007,4,10,44,2008,3,7,56
64058,10/30/2007,2007,4,10,44,2008,3,7,56
64059,10/29/2007,2007,4,10,44,2008,3,7,56
64060,11/8/2007,2007,4,11,45,2008,3,8,57
64061,6/21/2008,2008,2,6,25,2009,1,3,37
64062,10/23/2007,2007,4,10,43,2008,3,7,55
64063,10/23/2007,2007,4,10,43,2008,3,7,55
64064,10/23/2007,2007,4,10,43,2008,3,7,55
64065,6/12/2008,2008,2,6,24,2009,1,3,36
64066,1/6/2009,2009,1,1,2,2009,4,10,42
64067,12/3/2009,2009,4,12,49,2010,3,9,61
64068,12/3/2009,2009,4,12,49,2010,3,9,61
64069,12/3/2009,2009,4,12,49,2010,3,9,61
64070,12/3/2009,2009,4,12,49,2010,3,9,61
64071,12/13/2009,2009,4,12,51,2010,3,9,63
64072,6/21/2009,2009,2,6,26,2010,1,3,38
64073,7/31/2008,2008,3,7,31,2009,2,4,43
64074,7/23/2008,2008,3,7,30,2009,2,4,42
64075,1/22/2010,2010,1,1,4,2010,4,10,44
64076,1/22/2010,2010,1,1,4,2010,4,10,44
64077,7/21/2008,2008,3,7,30,2009,2,4,42
64078,7/21/2008,2008,3,7,30,2009,2,4,42
64079,7/27/2008,2008,3,7,31,2009,2,4,43
64080,7/8/2008,2008,3,7,28,2009,2,4,40
64081,7/8/2008,2008,3,7,28,2009,2,4,40
64082,7/8/2008,2008,3,7,28,2009,2,4,40
